respondent_id,A1_respondent_type,A2_lives_in_dubai,A3_residency_status,A4_age_group,B1_purchase_frequency,B2_monthly_clothing_spend_aed,B3_where_buy,B4_frustrations,B5_price_importance,B5_brand_importance,B5_quality_importance,B5_sustainability_importance,B5_uniqueness_importance,B5_convenience_importance,C1_bought_secondhand,C2_thrift_familiarity,C3_value_for_money,C3_good_for_environment,C3_hygiene_worry,C3_quality_worry,C3_socially_accepted,C3_finds_unique,C4_barriers,D1_concept_interest,D2_visit_likelihood_3mo,D3_categories_buy,D4_choice_drivers,D5_wtp_jeans_aed,D5_wtp_dress_aed,D5_wtp_jacket_aed,D6_max_spend_visit_aed,D7_shop_mode_pref,D8_travel_distance,E1_sell_back,E2_discovery_channel,E3_loyalty_interest,E4_recommend_likelihood,F1_gender,F2_field_industry,F3_area_dubai,F4_disposable_income_band,A4_age_code,B1_freq_code,C1_secondhand_code,D8_distance_code,F4_income_code,B3_buy_fast_fashion_h_m_shein_type,B3_buy_malls_brand_stores,B3_buy_online_marketplaces,B3_buy_outlet_stores,B3_buy_second_hand_thrift,B3_buy_social_media_sellers,B4_frustr_hard_to_find_unique_pieces,B4_frustr_none_stated,B4_frustr_not_sustainable,B4_frustr_poor_fast_fashion_quality,B4_frustr_same_styles_everywhere,B4_frustr_sizing_issues,B4_frustr_too_expensive,C4_barrier_don_t_know_where_to_shop,C4_barrier_hygiene_concerns,C4_barrier_nothing_i_m_open_to_it,C4_barrier_quality_concerns,C4_barrier_sizing_fit,C4_barrier_social_stigma,D3_cat_accessories,D3_cat_athleisure_sportswear,D3_cat_bags,D3_cat_denim_jeans,D3_cat_dresses,D3_cat_formal_office_wear,D3_cat_modest_wear_abayas,D3_cat_outerwear_jackets,D3_cat_shoes,D3_cat_tops_t_shirts,D4_driver_convenient_location,D4_driver_curated_quality,D4_driver_guaranteed_cleanliness_sanitisation,D4_driver_low_prices,D4_driver_loyalty_rewards,D4_driver_online_ordering_delivery,D4_driver_sustainability_mission,D4_driver_trendy_curated_styles,E2_disc_flyers_events,E2_disc_google_maps,E2_disc_influencers,E2_disc_instagram,E2_disc_tiktok,E2_disc_university_campus,E2_disc_word_of_mouth,target_likely_customer,advocacy_score,n_categories_interested
R1333,Young working professional,Yes,Expat - long-term resident,35+,Every few months,660.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores; Social-media sellers",Too expensive; Same styles everywhere; Poor fast-fashion quality; Not sustainable,2,3,4,3,4,5,"Yes, occasionally",4.0,3,3,1,2,3,4,Nothing - I'm open to it,4,4,Tops / T-shirts; Dresses; Outerwear / jackets; Shoes; Bags; Accessories; Modest wear / abayas,Convenient location; Sustainability mission; Trendy / curated styles,120.0,100,235,440.0,In-store only,Up to 15 min,"Yes, donate",Instagram; Word of mouth; Google / Maps; Influencers,3.0,4,Female,Business,JVC,"5,001-8,000",4,2,2,2,4,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,4.0,7
R1010,University student,Yes,Expat - student visa,18-22,Every few months,150.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores",Too expensive; Hard to find unique pieces,4,4,3,1,3,2,"Yes, occasionally",4.0,3,1,2,4,3,5,Quality concerns,3,3,Tops / T-shirts; Dresses; Accessories,Low prices; Curated quality; Online ordering + delivery; Loyalty rewards; Sustainability mission,75.0,60,110,80.0,Both,Up to 15 min,No,Instagram; TikTok; Word of mouth; Google / Maps,3.0,4,Female,Engineering,Downtown,"Under 1,000",1,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,3.33,3
R1470,University student,Yes,Expat - student visa,18-22,About monthly,120.0,"Malls / brand stores; Fast fashion (H&M, Shein-type)",Too expensive; Poor fast-fashion quality; Hard to find unique pieces,5,3,4,4,3,4,Once or twice,3.0,2,4,4,4,3,3,Hygiene concerns; Quality concerns,4,4,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Bags; Athleisure / sportswear; Modest wear / abayas,Guaranteed cleanliness / sanitisation; Curated quality; Loyalty rewards; Trendy / curated styles,40.0,60,80,80.0,Both,Up to 30 min,"Yes, sell",Instagram; TikTok; Word of mouth; University / campus; Flyers / events,4.0,4,Female,Marketing,Other,"Under 1,000",1,3,1,3,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,4.0,7
R1032,University student,Yes,Expat - long-term resident,18-22,2-3 times a month,130.0,Second-hand / thrift; Outlet stores; Social-media sellers,Too expensive; Poor fast-fashion quality,4,2,4,3,3,4,"Yes, regularly",3.0,3,3,4,3,3,5,Nothing - I'm open to it,5,4,Tops / T-shirts; Dresses; Outerwear / jackets; Bags; Accessories; Athleisure / sportswear,Low prices; Convenient location,90.0,50,95,150.0,Both,Up to 15 min,"Yes, donate",Instagram; TikTok; Word of mouth,5.0,4,Female,Unknown,Silicon Oasis,"Under 1,000",1,4,3,2,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,4.33,6
R1783,Recent graduate,Yes,Expat - long-term resident,23-27,Every few months,320.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Outlet stores",Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,3,2,4,3,3,3,"Yes, occasionally",5.0,5,2,4,4,4,4,Nothing - I'm open to it,3,2,Dresses; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Sustainability mission; Trendy / curated styles,100.0,100,110,220.0,Both,Up to 30 min,Maybe,Instagram; University / campus; Google / Maps; Influencers,1.0,4,Female,Health / Medicine,JVC,"2,501-5,000",2,2,2,3,3,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,3.0,6
R1884,University student,Yes,UAE national,18-22,About monthly,110.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores; Social-media sellers",Too expensive; Same styles everywhere,4,3,4,3,2,3,Never,2.0,3,2,2,3,2,3,Sizing / fit; Social stigma; Don't know where to shop,4,4,Tops / T-shirts; Dresses; Formal / office wear; Outerwear / jackets; Athleisure / sportswear,Guaranteed cleanliness / sanitisation; Convenient location,35.0,70,70,140.0,Online only,Only my neighbourhood,No,Instagram; TikTok; Word of mouth; Flyers / events,3.0,3,Male,IT / Computer Science,Other,"Under 1,000",1,3,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,3.67,5
R1382,Young working professional,Yes,UAE national,28-34,Weekly,690.0,Second-hand / thrift; Outlet stores,Poor fast-fashion quality; Sizing issues; Hard to find unique pieces,2,3,3,3,5,4,"Yes, regularly",3.0,2,3,2,2,5,4,Quality concerns; Social stigma; Don't know where to shop,4,4,Tops / T-shirts; Dresses; Formal / office wear; Outerwear / jackets; Shoes; Bags; Athleisure / sportswear; Modest wear / abayas,Convenient location; Trendy / curated styles,130.0,140,190,410.0,Both,Up to 15 min,"Yes, sell",TikTok; Word of mouth; Google / Maps; Influencers,4.0,5,Male,Finance,Downtown,"Over 8,000",3,5,3,2,5,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,4.33,8
R1556,University student,Yes,Expat - student visa,18-22,Weekly,300.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Poor fast-fashion quality; Not sustainable,4,4,4,3,1,2,Never,1.0,2,4,4,2,2,2,Quality concerns; Social stigma; Don't know where to shop,2,2,Bags; Accessories,Low prices; Convenient location; Online ordering + delivery; Loyalty rewards; Sustainability mission,55.0,135,150,140.0,Both,Only my neighbourhood,"Yes, donate",Instagram; Word of mouth; University / campus; Google / Maps; Flyers / events,3.0,2,Female,Engineering,International City,"2,501-5,000",1,5,0,1,3,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,2.0,2
R1908,University student,Yes,Expat - long-term resident,18-22,Every few months,250.0,"Fast fashion (H&M, Shein-type); Social-media sellers",Poor fast-fashion quality; Not sustainable; Sizing issues,4,4,4,3,4,5,"Yes, occasionally",5.0,4,5,2,2,4,5,Social stigma,4,4,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Bags; Accessories; Athleisure / sportswear; Modest wear / abayas,Curated quality; Loyalty rewards; Sustainability mission; Trendy / curated styles,85.0,80,135,220.0,Both,Across the city,"Yes, donate",Instagram; Word of mouth; University / campus,4.0,4,Female,Engineering,Silicon Oasis,"1,000-2,500",1,2,2,4,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,4.0,8
R1916,University student,Yes,Expat - student visa,23-27,Every few months,130.0,"Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Too expensive; Poor fast-fashion quality; Hard to find unique pieces,4,2,4,1,3,2,"Yes, occasionally",3.0,2,2,3,3,4,4,Nothing - I'm open to it,2,2,Denim / jeans; Accessories; Modest wear / abayas,Low prices; Convenient location; Trendy / curated styles,40.0,60,80,70.0,In-store only,Only my neighbourhood,"Yes, sell",Instagram; TikTok; University / campus; Google / Maps; Influencers,3.0,2,Female,Finance,International City,"Under 1,000",2,2,2,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,2.0,3
R1378,University student,Yes,Expat - long-term resident,23-27,2-3 times a month,420.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces",Poor fast-fashion quality,2,3,3,3,3,3,Never,4.0,3,3,3,2,3,2,Hygiene concerns; Sizing / fit,3,2,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Outerwear / jackets; Bags; Accessories; Athleisure / sportswear; Modest wear / abayas,Convenient location; Online ordering + delivery; Loyalty rewards,110.0,120,120,210.0,In-store only,Only my neighbourhood,Maybe,Instagram; Word of mouth; University / campus; Google / Maps,4.0,3,Female,Business,Other,"2,501-5,000",2,4,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,2.67,9
R1089,Recent graduate,Yes,Expat - student visa,23-27,Rarely,210.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Social-media sellers",Too expensive; Poor fast-fashion quality; Sizing issues,5,2,5,3,5,4,"Yes, regularly",3.0,4,4,3,2,3,5,Quality concerns,5,5,Tops / T-shirts; Denim / jeans; Bags; Modest wear / abayas,Low prices; Sustainability mission; Trendy / curated styles,60.0,105,140,300.0,Online only,Up to 15 min,"Yes, donate",Instagram; TikTok; Google / Maps; Flyers / events,4.0,4,Male,Unknown,Marina / JBR,"2,501-5,000",2,1,3,2,3,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,4.67,4
R1213,Young working professional,Yes,Expat - long-term resident,28-34,About monthly,300.0,"Fast fashion (H&M, Shein-type)",Too expensive; Poor fast-fashion quality,4,4,2,3,2,3,Never,1.0,1,4,1,1,1,2,Sizing / fit,3,3,Tops / T-shirts; Outerwear / jackets; Shoes; Accessories; Modest wear / abayas,Low prices; Convenient location; Online ordering + delivery; Loyalty rewards; Sustainability mission,65.0,90,130,210.0,Online only,Up to 30 min,No,TikTok; Word of mouth; University / campus; Google / Maps,3.0,2,Male,Other,Marina / JBR,"Under 1,000",3,3,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,2.67,5
R1905,Young working professional,Yes,UAE national,23-27,2-3 times a month,270.0,"Fast fashion (H&M, Shein-type); Outlet stores",Poor fast-fashion quality; Hard to find unique pieces,4,4,4,1,4,3,"Yes, occasionally",4.0,1,1,2,4,3,4,Nothing - I'm open to it,2,1,Bags; Athleisure / sportswear,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Convenient location; Trendy / curated styles,95.0,105,110,180.0,Both,Only my neighbourhood,"Yes, sell",Instagram; TikTok,3.0,2,Male,Health / Medicine,JVC,"2,501-5,000",2,4,2,1,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1.67,2
R1133,University student,Yes,Expat - long-term resident,18-22,Every few months,100.0,Online marketplaces; Second-hand / thrift; Outlet stores,Same styles everywhere; Poor fast-fashion quality; Not sustainable; Hard to find unique pieces,4,3,4,4,4,3,"Yes, regularly",5.0,5,4,3,4,4,4,Nothing - I'm open to it,5,5,Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags; Accessories,Guaranteed cleanliness / sanitisation; Curated quality; Convenient location; Loyalty rewards; Sustainability mission,40.0,115,140,110.0,Both,Across the city,"Yes, sell",Instagram; TikTok; Google / Maps; Influencers; Flyers / events,4.0,5,Female,IT / Computer Science,JVC,"Under 1,000",1,2,3,4,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,5.0,6
R1346,Young working professional,Yes,Expat - long-term resident,35+,About monthly,800.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Outlet stores; Social-media sellers",Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,1,3,4,1,4,4,Once or twice,3.0,2,1,3,4,3,2,Hygiene concerns; Quality concerns; Sizing / fit,1,1,Denim / jeans; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Curated quality; Trendy / curated styles,135.0,150,230,320.0,Both,Only my neighbourhood,No,Instagram; Word of mouth; University / campus; Influencers,2.0,2,Male,Marketing,International City,"Over 8,000",4,3,1,1,5,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1.33,2
R1007,Young working professional,Yes,Expat - long-term resident,23-27,About monthly,580.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores; Social-media sellers",Hard to find unique pieces,2,3,3,3,3,4,Never,2.0,2,3,2,1,2,2,Nothing - I'm open to it,3,3,Tops / T-shirts; Formal / office wear; Outerwear / jackets; Shoes; Athleisure / sportswear; Modest wear / abayas,Convenient location,85.0,150,190,450.0,Both,Up to 15 min,No,Instagram,3.0,3,Female,Marketing,Marina / JBR,"Over 8,000",2,3,0,2,5,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,6
R1619,University student,Yes,Expat - student visa,18-22,Rarely,130.0,Malls / brand stores; Online marketplaces; Second-hand / thrift; Social-media sellers,Too expensive; Same styles everywhere; Not sustainable,3,3,3,4,3,3,"Yes, occasionally",3.0,4,2,1,3,2,3,Hygiene concerns,4,4,Tops / T-shirts; Dresses; Denim / jeans; Formal / office wear; Shoes,Low prices; Curated quality; Convenient location; Loyalty rewards; Trendy / curated styles,90.0,75,145,100.0,Both,Up to 30 min,No,TikTok; Influencers,3.0,4,Male,Business,JVC,"Under 1,000",1,1,2,3,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,4.0,5
R1320,Young working professional,Yes,Expat - long-term resident,28-34,Every few months,160.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift",Poor fast-fashion quality; Sizing issues; Hard to find unique pieces,4,2,4,5,3,3,"Yes, occasionally",4.0,4,3,3,3,3,3,Nothing - I'm open to it,4,4,Dresses; Denim / jeans; Formal / office wear; Shoes; Bags; Accessories; Modest wear / abayas,Convenient location; Loyalty rewards; Sustainability mission; Trendy / curated styles,60.0,125,80,150.0,Both,Across the city,"Yes, donate",Instagram,5.0,5,Female,Business,International City,"1,000-2,500",3,2,2,4,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,4.33,7
R1785,University student,Yes,Expat - student visa,23-27,Every few months,200.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Social-media sellers",Poor fast-fashion quality; Not sustainable,4,3,3,4,4,4,"Yes, occasionally",2.0,4,4,2,2,3,3,Hygiene concerns; Sizing / fit; Don't know where to shop,5,5,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Shoes; Bags,Low prices; Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery; Sustainability mission,65.0,80,105,170.0,In-store only,Up to 30 min,No,Instagram; Word of mouth; Influencers,4.0,3,Male,Finance,Other,"1,000-2,500",2,2,2,3,2,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,4.33,6
R1187,University student,Yes,Expat - long-term resident,23-27,2-3 times a month,110.0,"Fast fashion (H&M, Shein-type); Online marketplaces",Poor fast-fashion quality; Hard to find unique pieces,4,3,4,2,3,4,"Yes, occasionally",4.0,3,3,2,3,3,4,Nothing - I'm open to it,3,4,Tops / T-shirts; Denim / jeans; Formal / office wear; Shoes,Guaranteed cleanliness / sanitisation; Convenient location; Online ordering + delivery,45.0,85,120,180.0,Online only,Up to 30 min,"Yes, sell",Instagram; Word of mouth; Influencers,2.0,4,Male,Arts / Design,Marina / JBR,"1,000-2,500",2,4,2,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,3.67,4
R1304,Young working professional,Yes,Expat - long-term resident,35+,2-3 times a month,470.0,"Fast fashion (H&M, Shein-type); Online marketplaces",Poor fast-fashion quality; Not sustainable,2,3,4,1,2,4,Never,1.0,2,2,1,2,3,4,Sizing / fit; Social stigma,4,4,Tops / T-shirts; Denim / jeans; Formal / office wear; Outerwear / jackets; Bags; Athleisure / sportswear,Convenient location; Online ordering + delivery; Loyalty rewards,95.0,220,360,310.0,Online only,Across the city,No,Instagram; Word of mouth; University / campus; Flyers / events,3.0,3,Male,Business,Marina / JBR,"Over 8,000",4,4,0,4,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,3.67,6
R1031,Other,Yes,UAE national,28-34,Every few months,410.0,Malls / brand stores; Second-hand / thrift; Outlet stores,Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,3,3,4,3,4,4,"Yes, occasionally",3.0,3,3,4,5,4,3,Nothing - I'm open to it,2,2,Tops / T-shirts; Formal / office wear; Outerwear / jackets; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Trendy / curated styles,110.0,150,160,280.0,Both,Up to 30 min,Maybe,TikTok; Word of mouth; University / campus; Google / Maps,2.0,2,Female,Health / Medicine,Deira / Bur Dubai,"5,001-8,000",3,2,2,3,4,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,2.0,4
R1613,Other,Yes,Expat - long-term resident,23-27,Every few months,300.0,Online marketplaces; Social-media sellers,Not sustainable,2,3,4,2,4,2,Once or twice,3.0,4,3,4,3,2,2,Hygiene concerns; Quality concerns,2,2,Tops / T-shirts,Low prices; Convenient location; Online ordering + delivery; Loyalty rewards,100.0,105,170,140.0,In-store only,Up to 30 min,"Yes, donate",Instagram; TikTok; Word of mouth; Influencers; Flyers / events,2.0,3,Male,Marketing,JVC,"1,000-2,500",2,2,1,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,2.33,1
R1240,Young working professional,Yes,UAE national,28-34,About monthly,790.0,Malls / brand stores; Online marketplaces; Social-media sellers,Hard to find unique pieces,1,3,3,3,3,3,Once or twice,3.0,3,1,2,2,3,4,Hygiene concerns,3,3,Tops / T-shirts; Denim / jeans; Accessories,Low prices,160.0,140,115,280.0,In-store only,Only my neighbourhood,Maybe,Instagram; TikTok; Word of mouth; University / campus; Google / Maps; Influencers; Flyers / events,2.0,3,Male,Business,International City,"2,501-5,000",3,3,1,1,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,3.0,3
R1729,Recent graduate,Yes,Expat - long-term resident,23-27,About monthly,260.0,"Fast fashion (H&M, Shein-type); Social-media sellers",Same styles everywhere; Poor fast-fashion quality; Hard to find unique pieces,2,4,5,2,3,4,"Yes, occasionally",4.0,4,1,4,3,3,3,Hygiene concerns; Don't know where to shop,3,3,Formal / office wear; Shoes,Curated quality; Online ordering + delivery,130.0,190,180,390.0,In-store only,Up to 15 min,Maybe,Instagram; TikTok; University / campus; Google / Maps; Influencers,2.0,4,Male,Engineering,Deira / Bur Dubai,"5,001-8,000",2,3,2,2,4,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,3.33,2
R1174,University student,Yes,Expat - long-term resident,18-22,Weekly,140.0,"Fast fashion (H&M, Shein-type); Outlet stores",Too expensive,3,1,3,2,2,5,Never,2.0,3,1,2,3,3,1,Sizing / fit,2,1,Tops / T-shirts; Shoes; Athleisure / sportswear; Modest wear / abayas,Low prices; Guaranteed cleanliness / sanitisation; Online ordering + delivery,50.0,95,145,100.0,Both,Only my neighbourhood,Maybe,Instagram; Word of mouth; University / campus; Google / Maps,2.0,2,Male,Business,International City,"Under 1,000",1,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1.67,4
R1245,Young working professional,Yes,Expat - long-term resident,23-27,2-3 times a month,1190.0,"Fast fashion (H&M, Shein-type); Outlet stores",Too expensive,3,3,4,2,2,3,Never,1.0,1,2,3,2,2,2,Sizing / fit; Social stigma; Don't know where to shop,3,3,Tops / T-shirts; Accessories; Athleisure / sportswear,Loyalty rewards; Trendy / curated styles,65.0,115,200,260.0,In-store only,Only my neighbourhood,"Yes, sell",Instagram; TikTok; Influencers,4.0,2,Male,Marketing,Downtown,"Over 8,000",2,4,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,2.67,3
R1056,Recent graduate,Yes,UAE national,23-27,Rarely,390.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces",Too expensive; Poor fast-fashion quality,3,3,4,2,3,3,Never,3.0,2,4,2,4,3,3,Social stigma,4,5,Tops / T-shirts; Dresses; Denim / jeans; Outerwear / jackets; Bags; Accessories,Curated quality; Online ordering + delivery; Loyalty rewards,100.0,90,115,250.0,Both,Up to 30 min,No,Instagram; TikTok; Word of mouth; University / campus; Flyers / events,4.0,4,Male,Arts / Design,Downtown,"2,501-5,000",2,1,0,3,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,4.33,6
R1767,University student,Yes,UAE national,18-22,About monthly,120.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Second-hand / thrift; Outlet stores",Too expensive; Not sustainable; Sizing issues,4,2,2,5,3,3,"Yes, occasionally",4.0,4,5,1,1,2,3,Nothing - I'm open to it,5,5,Tops / T-shirts; Formal / office wear; Bags; Accessories; Athleisure / sportswear; Modest wear / abayas,Low prices; Convenient location; Loyalty rewards,40.0,40,95,130.0,In-store only,Across the city,Maybe,Instagram; TikTok; University / campus; Flyers / events,5.0,5,Female,Marketing,JVC,"Under 1,000",1,3,2,4,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,5.0,6
R1090,University student,Yes,Expat - student visa,18-22,Every few months,150.0,"Fast fashion (H&M, Shein-type); Online marketplaces; Second-hand / thrift; Social-media sellers",Poor fast-fashion quality; Sizing issues,4,2,4,2,3,4,"Yes, occasionally",3.0,3,2,3,4,5,4,Nothing - I'm open to it,2,2,Tops / T-shirts; Denim / jeans; Shoes; Bags; Modest wear / abayas,Low prices; Curated quality; Convenient location; Sustainability mission; Trendy / curated styles,60.0,50,100,140.0,In-store only,Only my neighbourhood,Maybe,Instagram; Flyers / events,3.0,2,Male,IT / Computer Science,Marina / JBR,"Under 1,000",1,2,2,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2.0,5
R1392,Recent graduate,Yes,Expat - student visa,18-22,About monthly,260.0,"Malls / brand stores; Fast fashion (H&M, Shein-type); Online marketplaces; Outlet stores",Same styles everywhere; Poor fast-fashion quality,2,3,4,2,4,4,"Yes, occasionally",2.0,4,3,3,3,3,3,Don't know where to shop,5,5,Shoes; Bags; Athleisure / sportswear; Modest wear / abayas,Low prices; Convenient location; Loyalty rewards; Trendy / curated styles,60.0,130,155,170.0,Both,Up to 15 min,"Yes, donate",Instagram; TikTok; Word of mouth; University / campus; Google / Maps,4.0,4,Male,Other,JVC,"1,000-2,500",1,3,2,2,2,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,4.67,4
